1995784931	42.1365723	21.7099808	
1995784932	42.1370302	21.7103874	
1995784933	42.1366459	21.7101095	
1995784934	42.1365070	21.7100311	
1995784935	42.1367394	21.7100130	
1995784936	42.1365723	21.7096991	
1995784937	42.1365405	21.7100130	
1995784938	42.1371102	21.7105151	
1995784939	42.1367632	21.7107613	
1995784940	42.1369164	21.7107372	
1995784941	42.1364211	21.7098681	
1999950864	41.4086240	22.2415389	Ambulanta
2051568899	41.0738386	20.8024774	
2051568935	41.0735076	20.8026335	
2051568948	41.0738149	20.8025638	
2051569069	41.0736081	20.8029334	
2051569277	41.0735763	20.8024190	
2051569303	41.0741142	20.8030520	
2051569452	41.0741945	20.8028851	
2051569526	41.0737340	20.8022688	
2051569559	41.0740009	20.8023760	
2051569573	41.0733256	20.8027891	
2051569826	41.0733337	20.8026174	
2051569851	41.0736127	20.8028428	
2051569859	41.0739403	20.8025316	
2051569882	41.0736809	20.8024506	
2069262521	41.0228394	21.3169072	
2069262522	41.0217240	21.3170458	
2069262524	41.0246769	21.3183194	
2069262525	41.0231036	21.3199422	
2069262526	41.0212300	21.3194595	
2069262527	41.0221872	21.3205188	
2069262528	41.0232645	21.3163476	
2069262529	41.0240915	21.3200484	
2069262530	41.0223171	21.3180297	
2069262531	41.0240209	21.3204863	
2069262532	41.0237581	21.3194863	
2069262533	41.0218059	21.3202603	
2069262534	41.0216097	21.3200716	
2069262535	41.0230143	21.3206926	
2069262536	41.0224226	21.3162840	
2069262537	41.0243056	21.3205571	
2103066166	41.7387607	22.1991058	
2103066171	41.7388030	22.1990343	
2321716849	41.7164296	21.7758659	
2323196789	41.1450708	22.5066705	
2323269026	42.0096017	21.3624953	
2323269041	42.0093817	21.3628613	
2323269042	42.0095759	21.3625942	
2323269043	42.0093419	21.3625968	
2323269045	42.0093632	21.3630235	
2323269047	42.0093547	21.3623555	
2323269048	42.0093637	21.3631854	
2323269049	42.0096033	21.3631824	
2323269050	42.0093552	21.3624969	
2323269061	42.0095774	21.3629227	
2372341482	41.5077121	20.9622659	
2372341483	41.5077195	20.9621273	
2372341484	41.5077340	20.9618968	
2372341486	41.5077414	20.9617569	
2372341487	41.5078313	20.9621379	
2372341488	41.5078435	20.9619071	
2372341490	41.5079372	20.9621446	
2372341491	41.5079484	20.9619340	
2372341492	41.5080656	20.9622993	
2372341493	41.5080731	20.9621575	
2372341495	41.5080862	20.9619471	
2372341496	41.5080945	20.9617904	
2373004497	40.9990844	21.3702482	Диагностички центар св.Спас
2405915015	41.4391631	22.6436636	Здравствен Дом Струмица
2411245233	41.1980475	22.4802002	
2411245236	41.1981405	22.4800122	
2411245246	41.1717857	22.4907252	Негорски Бањи
2411245280	41.1969417	22.4798888	
2411245310	41.1974904	22.4790683	
2411245313	41.1969053	22.4811333	
2411245345	41.1978214	22.4792400	
2411245360	41.1975873	22.4791863	
2411245363	41.1982654	22.4792561	
2411245401	41.1968125	22.4794167	
2411245454	41.1968125	22.4792131	
2411245458	41.1972565	22.4814659	
2411245501	41.1971839	22.4812355	
2411245522	41.1977649	22.4806937	
2411245523	41.1974945	22.4811390	
2411245557	41.1967197	22.4801463	
2487777865	42.0060294	20.9700679	
2487777871	42.0042450	20.9736336	
2487777884	42.0053837	20.9717630	
2487777886	42.0045386	20.9733724	
2487777891	42.0042914	20.9728037	
2487777892	42.0043393	20.9735279	
2487777896	42.0048057	20.9707223	
2487777900	42.0057544	20.9699606	
2487777907	42.0044270	20.9735762	
2487777909	42.0040258	20.9733761	
2487777910	42.0061650	20.9698265	
2487777911	42.0045147	20.9712534	
2487777917	42.0044005	20.9717722	
2487777919	42.0047393	20.9736014	
2487777923	42.0043552	20.9722780	
2487777929	42.0059098	20.9703897	
2487777934	42.0056747	20.9702181	
2487777943	42.0055630	20.9690433	
2487777945	42.0052575	20.9698839	
2545342992	40.9776464	20.9139859	ЈЗУ Завод за превенција лекување и рехабилитација на хронични респираторни неспецифични заболувања, Отешево
2574157872	41.3156008	22.5564969	JZU Zdravstven dom Valandovo
2580571875	41.3445413	21.5626767	
2588860382	41.3424646	21.5642847	
2588861489	41.3426136	21.5645095	
2670727606	41.4351790	22.6393219	Стара Градска болница
2674521006	41.3413343	21.5626192	
2891532999	42.0191328	22.5899086	
2893230087	41.0422922	21.4559663	
2918276497	41.8302786	20.9672026	
2918276498	41.8299606	20.9669677	
2918276499	41.8297933	20.9673706	
2918276500	41.8301129	20.9676098	
2918382246	41.8396457	20.9746913	
2918382247	41.8395367	20.9746587	
2918382248	41.8395124	20.9747238	
2918382249	41.8396275	20.9747807	
3022359063	42.2050632	22.3340869	Пензионерски здравствен дом
3045700179	41.4802697	22.0822141	
3045700180	41.4801636	22.0831626	
3045700181	41.4784560	22.0841535	
3045700182	41.4778090	22.0840686	
3045700183	41.4782757	22.0816903	
3045700184	41.4789863	22.0818318	
3045700185	41.4790076	22.0822282	
3107179427	41.9926795	21.4341010	
3107179428	41.9926942	21.4343303	
3107182429	41.9927375	21.4342285	
3107182430	41.9926533	21.4343626	
3107182431	41.9925220	21.4340634	
3107182432	41.9926676	21.4339508	
3107182433	41.9927054	21.4340205	
3107182434	41.9925898	21.4341331	
3107182435	41.9928464	21.4343517	
3107182436	41.9926137	21.4341412	
3107182437	41.9926723	21.4342800	
3107182438	41.9926992	21.4344679	
3107182439	41.9925699	21.4341707	
3107182440	41.9927672	21.4342964	
3107182441	41.9928082	21.4342640	
3162774861	41.6359650	22.4655010	
3392666037	41.3446287	21.5628791	
3428338299	41.3414832	21.5624124	
3428338300	41.3414227	21.5624865	
3647042375	42.1197425	21.7343791	Poliklinika "Goce Delcev"
3650810327	42.0025193	21.4016169	
3650810528	42.0024779	21.4016675	
3695204472	41.9652957	22.7797778	
3696527260	41.9661917	22.7806657	
3696527261	41.9661738	22.7807087	
3696527263	41.9661617	22.7807288	
3696527264	41.9654551	22.7816327	
3696527265	41.9654276	22.7816527	
3696527266	41.9653918	22.7816616	
3696527269	41.9653163	22.7815973	
3696527271	41.9653908	22.7797751	
3704382122	41.9651139	22.7804593	
3704387327	41.9653373	22.7797521	
3704387330	41.9648738	22.7808827	
3704387337	41.9661479	22.7805612	
3758598714	41.5130692	21.2170105	
3758598715	41.5130140	21.2172707	
3758598720	41.5123694	21.2165443	
3758598721	41.5124027	21.2177327	
3787571405	41.9872329	21.4413301	
3787571417	41.9873245	21.4411253	
3787571432	41.9871532	21.4414511	
3832632307	41.9872780	21.4245321	
4107484486	42.0045207	21.4037146	
4107484487	42.0045673	21.4033904	
4107484488	42.0037996	21.4031904	
4107484889	42.0037530	21.4035147	
4125379517	42.0009982	21.4128098	Центар за ментално здравје
4125379518	42.0010726	21.4130411	ПЗУ „Д-р Горица“
4127878230	42.0084707	21.4587118	
4127878233	42.0081558	21.4587654	
4127878236	42.0079246	21.4602031	
4127878238	42.0084029	21.4587037	
4127878248	42.0080761	21.4589478	
4127878254	42.0088334	21.4589210	
4133414551	42.0047350	21.4030347	
4133414554	42.0050083	21.4031047	
4138200603	42.0005964	21.4145316	Неуромедика
4151702372	41.9950304	21.4202483	
4151702373	41.9950470	21.4203974	
4151702381	41.9951804	21.4203702	
4207941044	42.0135929	21.4056037	
4224249979	42.0137001	21.4051382	
4224249980	42.0140363	21.4049160	
4224249982	42.0141040	21.4050388	
4224249985	42.0141886	21.4043197	
4224249986	42.0141950	21.4041812	
4224250089	42.0143725	21.4051080	
4224250090	42.0143731	21.4050322	
4224250093	42.0143998	21.4039908	
4224250094	42.0144235	21.4036558	
4224250097	42.0145805	21.4040139	
4224250098	42.0146042	21.4036789	
4234366919	42.0137739	21.4039938	
4234366921	42.0137998	21.4039347	
4234366922	42.0138128	21.4036746	
4234366923	42.0139314	21.4041292	
4234366924	42.0139891	21.4040903	
4234366925	42.0142027	21.4040997	
4234366926	42.0142549	21.4041030	
4247656089	41.8353984	20.8824258	Hospital
4278026415	41.4166397	22.7546217	
4278026416	41.4160637	22.7543385	
4278026417	41.4160770	22.7542430	
4278026418	41.4161407	22.7540926	
4278026419	41.4163902	22.7542377	
4278026420	41.4167007	22.7544111	
4281387289	42.0160266	21.5118538	Medical Point
4367454449	41.7356638	22.1919723	
4367454451	41.7357765	22.1919365	
4367454452	41.7357047	22.1915312	
4367454453	41.7355744	22.1915727	
4367454454	41.7355922	22.1916730	
4367454455	41.7354780	22.1917094	
4367454456	41.7354999	22.1918335	
4367454457	41.7356318	22.1917915	
4405714510	42.0089273	21.4590248	
4405714511	42.0088996	21.4593563	
4408488656	41.7388195	22.1985658	
4408488657	41.7387046	22.1985517	
4408488658	41.7387204	22.1980527	
4408488659	41.7385250	22.1980456	
4408488660	41.7385184	22.1981270	
4408488661	41.7384828	22.1981535	
4408488662	41.7384207	22.1983393	
4408488663	41.7384128	22.1984809	
4422365687	41.7385807	22.1992246	
4422365688	41.7386801	22.1991853	
4422442641	41.7348442	22.1864601	
4422442642	41.7349446	22.1868011	
4422442643	41.7350998	22.1867191	
4422442644	41.7349748	22.1863873	
4426204299	41.7363974	22.1978241	
4426204300	41.7363997	22.1977116	
4426204301	41.7363536	22.1975856	
4426204302	41.7363065	22.1975214	
4426204303	41.7362577	22.1974876	
4426204304	41.7361414	22.1974718	
4426204305	41.7356453	22.1975576	
4426204306	41.7355573	22.1975039	
4426204307	41.7354675	22.1975681	
4426204308	41.7354475	22.1974990	
4426204309	41.7352896	22.1976106	
4426204311	41.7347125	22.1981533	
4426204312	41.7345889	22.1982507	
4426204313	41.7343788	22.1983255	
4426204314	41.7343040	22.1983239	
4426204315	41.7342046	22.1982960	
4426204316	41.7340810	22.1983783	
4426204317	41.7339566	22.1984769	
4426204318	41.7335870	22.1987923	
4426204319	41.7330773	22.1991285	
4426204320	41.7325676	22.1994329	
4426204321	41.7322638	22.1997161	
4426204322	41.7321597	22.2002272	
4426204323	41.7320366	22.2004834	
4426204324	41.7363685	22.1979147	
4426204325	41.7362554	22.1980541	
4426204326	41.7359021	22.1984055	
4426204327	41.7357790	22.1985691	
4426204328	41.7355999	22.1987515	
4426204329	41.7355398	22.1988789	
4426204330	41.7355298	22.1990211	
4426204331	41.7354888	22.1991149	
4426204332	41.7355328	22.1991471	
4426204333	41.7357300	22.1994395	
4426204335	41.7358601	22.1996863	
4426204336	41.7359161	22.1998861	
4426204337	41.7359231	22.2000336	
4426204338	41.7358741	22.2001717	
4426204339	41.7358110	22.2002911	
4426204340	41.7357210	22.2003809	
4426204341	41.7356039	22.2004225	
4426204342	41.7354938	22.2004064	
4426204343	41.7353757	22.2003541	
4426204344	41.7352346	22.2003380	
4426204345	41.7351555	22.2003729	
4426204346	41.7351115	22.2004520	
4426204347	41.7351075	22.2005660	
4426204348	41.7348363	22.2005151	
4426204349	41.7346281	22.2005016	
4426204350	41.7344880	22.2003944	
4426204351	41.7341417	22.2004990	
4426204352	41.7338955	22.2004856	
4426204353	41.7336494	22.2005902	
4426204354	41.7333691	22.2006036	
4426204355	41.7330489	22.2007430	
4426204356	41.7325865	22.2008879	
4426204357	41.7320761	22.2008772	
4426204359	41.7350923	22.1977934	
4426220816	41.7355332	22.1989733	
4426220817	41.7355364	22.1989277	
4426237832	41.7355798	22.1987941	
4426237833	41.7355059	22.1975407	
4426237850	41.7354583	22.1975346	
4426237855	41.7354617	22.1975479	
4426237859	41.7355120	22.1990619	
4426237860	41.7354541	22.1975218	
4426237862	41.7350821	22.1978030	
4426238201	41.7354942	22.1991026	
4433061902	41.7448164	22.1851398	
4433061903	41.7452868	22.1849670	
4433061904	41.7462136	22.1846775	
4433061905	41.7463234	22.1846097	
4433061906	41.7456318	22.1834212	
4433061907	41.7454332	22.1835427	
4433061908	41.7453339	22.1839723	
4502450989	41.9441196	20.9253281	Bolnica Kamenjane
4502526763	42.0212829	21.3705082	
4512189989	42.0179859	21.3825697	Медика Центар
4520377165	41.9873102	21.4416355	
4520377168	41.9873198	21.4417629	
4687780346	42.0082478	21.4595031	
4687780347	42.0082985	21.4595147	
4687780348	42.0091164	21.4597491	
4687780349	42.0089221	21.4600599	
4687780350	42.0086936	21.4604371	
4687780351	42.0085267	21.4607445	
